tickers,name,sector,market,8월1일psr,8월1일pbr2,8월1일_s_return,8월1일_l_return,순매수강도(20일),s_growth,l_growth,roe,deb,3주후 수익률,수익률상위권2,cluster8월1일_6차와같은방식
a225220,제놀루션,건강관리,kosdaq,2.216170404,0.806755127,-0.2439862542955326,0.0476190476190476,0.040481496270787974,-0.476648352,1.119767982,16.51,20.86,0.061519903,1,0
a222810,세토피아,비철금속,kosdaq,2.01438469,5.898682043,-0.1082191780821917,0.085,0.008725764319639622,0.516927083,1.07711651,-108.6,153.42,0.072487644,1,0
a317400,자이에스앤디,건설,kospi,0.08839098,0.447253635,-0.1703377386196769,0.029143897996357,-0.016844026403105304,4.689694744,1.073939071,24.11,170.44,-0.08723748,0,3
a247540,에코프로비엠,IT가전,kosdaq,7.45704215,29.25967797,0.5299625468164794,0.0735873850197109,0.014512724891629619,2.606354335,1.056394147,24.26,126.73,0.384745763,1,0
a226950,올릭스,건강관리,kosdaq,22.29955011,3.139104278,-0.2877358490566037,0.0265125764785859,0.02871577665466573,1.513513514,1.037183208,-46.18,100.37,0.009358289,1,0
a321550,티움바이오,건강관리,kosdaq,20.66600092,3.030630408,-0.2579403272377286,0.0211920529801324,-0.002642316923130905,90.0,1.022473791,-40.18,54.54,-0.04697157,0,3
a086520,에코프로,화학,kosdaq,5.703534399,23.78868852,0.6480218281036835,0.0805008944543828,0.013188732625219229,2.749301955,1.002524223,2.94,111.98,0.237704918,1,0
a277810,레인보우로보틱스,기계,kosdaq,168.4457775,32.48273616,0.1655239960822722,0.0320901994796183,0.008266823375205335,0.511111111,1.0,10.56,23.82,0.292073833,1,0
a203650,드림시큐리티,"상사, 자본재",kosdaq,0.711008587,1.87620438,0.0570469798657718,-0.0247678018575851,0.03016392872297813,0.183113456,0.981896817,12.18,357.74,-0.080291971,0,0
a393890,더블유씨피,IT가전,kosdaq,10.91374602,3.001004184,0.8110749185667753,0.0556962025316455,-0.025132806465485845,0.388140162,0.948644711,8.24,15.36,0.163179916,1,0
a052770,아이톡시,"소매, 유통",kosdaq,2.449133125,8.923090677,-0.1227817745803357,0.0333333333333333,0.03360949310028632,1.401709402,0.948233056,-6.48,93.39,0.167943806,1,0
a354200,엔젠바이오,건강관리,kosdaq,7.914558437,3.412206573,-0.0416666666666666,0.025260029717682,0.054984383813334745,0.527777778,0.942825561,-33.01,121.76,0.079812207,1,0
a389030,지니너스,건강관리,kosdaq,18.59624717,4.303196347,1.5560538116591929,-0.0069686411149825,0.007328093213628403,0.24691358,0.932255028,-19.72,5.92,0.735159817,1,0
a078350,한양디지텍,반도체,kosdaq,0.444313362,1.736200378,0.292772186642269,0.0648078372268274,-0.02930459571993216,0.597890574,0.924647646,36.12,91.82,-0.109640832,0,0
a096530,씨젠,건강관리,kosdaq,1.413332312,0.997369727,-0.0571428571428571,0.0405405405405405,-0.02635399478207079,-0.377297928,0.912632474,16.34,20.91,0.146401985,1,0
a049180,셀루메드,건설,kosdaq,1.304124299,2.882656827,-0.2469635627530364,0.042016806722689,0.0387408240255138,0.222222222,0.896505956,-10.93,69.16,-0.084870849,0,0
a002420,세기상사,"소매, 유통",kospi,1.103522051,1.330658436,-0.2414965986394557,-0.0161764705882352,-0.051102513326782936,0.882681564,0.876520191,-5.63,94.28,-0.082304527,0,0
a336370,솔루스첨단소재,IT하드웨어,kospi,2.687391985,2.268233658,-0.1369193154034229,0.0367107195301027,-0.0558026861848571,0.212726795,0.87469413,-2.68,59.14,-0.018080668,0,0
a33637L,솔루스첨단소재2우B,IT하드웨어,kospi,0.038426069,0.00943662,-0.1503623188405797,0.0086021505376344,-0.004893637916059147,0.212726795,0.87469413,-2.68,59.14,-0.056338028,0,0
a33637K,솔루스첨단소재1우,IT하드웨어,kospi,0.141164758,0.0,-0.2102564102564102,0.0307898259705488,-0.08211949726476855,0.212726795,0.87469413,-2.68,59.14,-0.042288557,0,0
a403870,HPSP,반도체,kosdaq,19.3344887,15.76599265,0.7056179775280899,0.1064139941690962,-0.019327303265365386,0.735294118,0.851458654,53.2,33.55,0.395220588,1,0
a020120,키다리스튜디오,소프트웨어,kospi,1.278917879,0.798708752,-0.2070365358592693,0.0280701754385964,-0.00863878432669172,0.422334173,0.851259847,-1.14,37.92,-0.159253945,0,0
a064550,바이오니아,건강관리,kosdaq,5.312145515,4.917019651,-0.3867667121418827,0.0601415094339622,0.06106576778402303,-0.023692445,0.818787677,5.5,22.66,-0.018558952,0,0
a376980,원티드랩,소프트웨어,kosdaq,2.079345085,2.426474938,-0.1921110299488677,0.0146788990825688,0.020025294137284193,0.586750789,0.815917998,24.83,32.41,-0.091207888,0,0
a144960,뉴파워프라즈마,반도체,kosdaq,0.657432228,0.954140625,0.0770791075050709,0.0211538461538461,0.027593242356427544,0.138019994,0.803094086,11.79,138.16,-0.1703125,0,0
a362320,청담글로벌,"소매, 유통",kosdaq,0.658439388,2.201067961,-0.2334070796460177,0.0251479289940828,0.06546541768600958,0.498960499,0.801433626,10.23,47.3,-0.038834951,0,0
a348370,엔켐,IT가전,kosdaq,2.278727642,4.015404624,-0.0150891632373113,0.0543318649045521,-0.02298147904717442,1.378908073,0.795317679,8.48,131.88,0.037572254,1,0
a232140,와이아이케이,반도체,kosdaq,1.266771002,1.206564345,0.1607378129117259,0.0463182897862232,-0.011598437752325512,-0.08352072,0.786942545,9.1,46.38,0.040141677,1,0
a194480,데브시스터즈,소프트웨어,kosdaq,2.086143652,2.216906832,-0.3203971119133574,0.0120967741935483,-0.10167908859384756,-0.419442188,0.786538222,-3.88,65.76,-0.064596273,0,0
a352770,클리노믹스,건강관리,kosdaq,2.759405189,1.346885246,-0.4711864406779661,0.0758620689655172,0.08550764395151675,-0.583032491,0.779410058,-18.25,82.54,-0.147540984,0,0
a180400,DXVX,건강관리,kosdaq,6.578826656,5.918278689,0.0115440115440115,0.0400593471810089,-0.03676768090012833,3.293333333,0.770690373,-2.25,150.22,-0.042349727,0,0
a365340,성일하이텍,IT가전,kosdaq,6.177253023,5.685598194,0.0,0.0243362831858407,-0.003943957580840552,0.832315003,0.761267462,19.62,44.4,0.045146727,1,0
a369370,블리츠웨이,"화장품, 의류",kosdaq,3.637484825,1.936720698,-0.1725708502024291,-0.009090909090909,-0.017265726559206572,0.201257862,0.760577339,-13.03,30.43,0.019326683,1,0
a300080,플리토,소프트웨어,kosdaq,13.92620921,15.70120482,0.124223602484472,-0.0294906166219839,0.000949438569536517,0.462365591,0.758731869,-40.23,106.55,0.246127367,1,0
a239890,피엔에이치테크,디스플레이,kosdaq,5.163605319,6.350107383,-0.1409190371991247,-0.0060759493670886,-0.01883783782604115,0.452282158,0.701909902,31.65,119.88,-0.121700224,0,0
a304840,피플바이오,건강관리,kosdaq,25.75254313,27.20761081,-0.1347387717690192,0.0205405405405405,0.0630335366993339,6.333333333,0.697214457,-136.26,614.32,0.020540541,1,0
a021080,에이티넘인베스트,은행,kosdaq,1.178613862,0.697995736,-0.0676691729323308,-0.0981818181818181,-0.033677283915503994,-0.141156463,0.677397019,17.7,16.54,0.057569296,1,2
a232680,라온테크,반도체,kosdaq,2.046147382,4.312108559,-0.0309072781655034,0.0418006430868167,-0.05365791212593389,0.609756098,0.676764098,31.4,64.77,0.014613779,1,0
a028300,HLB,건강관리,kosdaq,22.92675227,6.37611557,-0.0535966149506347,0.0875202593192868,-0.012943479077521202,1.574498567,0.67265209,-14.56,38.38,0.077046549,1,0
a083470,이엠앤아이,IT하드웨어,kosdaq,1.329904561,3.570345964,-0.5113636363636364,-0.0160183066361556,-0.04908227621246471,0.43153527,0.670561462,-1.26,56.98,-0.291598023,0,0
a225570,넥슨게임즈,소프트웨어,kosdaq,11.17629211,6.054919908,0.1514841351074718,-0.0109890109890109,-0.04107975579849439,1.098256735,0.668582592,4.05,37.33,0.029748284,1,0
a124560,태웅로직스,운송,kosdaq,0.112802799,0.694023904,-0.2322834645669291,0.0290237467018469,-0.018916065549308775,0.414483493,0.668201623,56.57,79.19,0.035856574,1,0
a058450,엔터파트너즈,비철금속,kosdaq,3.279637959,2.613921788,-0.1679819616685456,-0.0489690721649484,-0.030757785191562647,-0.372881356,0.666110926,-59.8,160.49,-0.175418994,0,0
a294630,서남,에너지,kosdaq,22.65746843,17.5732899,1.1812080536912752,-0.2307692307692307,-0.08730403968896744,4.818181818,0.659653067,-23.8,123.46,1.117263844,1,2
a290670,대보마그네틱,IT가전,kosdaq,3.487469724,4.504509091,-0.246875,-0.0010362694300518,-0.01587916888800367,1.531468531,0.656318966,31.66,26.75,-0.123636364,0,0
a246710,티앤알바이오팹,건강관리,kosdaq,44.48222708,6.562662116,-0.1595303867403315,0.0116375727348295,-0.009464115800666143,0.8125,0.64624656,-25.41,93.41,0.038395904,1,0
a056730,CNT85,건설,kosdaq,1.841185166,2.443207283,-0.1899766899766899,0.0116448326055312,-0.08396342042474524,-0.168393782,0.645852249,7.15,146.07,-0.026610644,0,0
a196450,코아시아씨엠,IT하드웨어,kosdaq,0.180446539,0.92339254,-0.2445945945945946,0.033908754623921,0.02139645351959176,1.137200223,0.64426853,-11.63,122.47,-0.007104796,0,0
a217820,원익피앤이,IT가전,kosdaq,1.361250749,3.107664399,-0.0354166666666666,-0.2283333333333333,-0.03335093894378629,0.637188209,0.643130536,2.27,259.22,0.049886621,1,2
a084650,랩지노믹스,건강관리,kosdaq,2.294364331,1.453058824,0.4720394736842105,0.0033632286995515,0.01869540552611115,-0.28458498,0.633842389,26.37,19.07,0.052941176,1,0
a207940,삼성바이오로직스,건강관리,kospi,19.01894112,6.356099585,0.0456323337679269,0.0164765525982256,-0.008336382503716312,0.914094388,0.623329232,11.42,84.56,0.109266943,1,0
a285490,노바텍,IT하드웨어,kosdaq,3.244530958,2.696699577,0.0527950310559006,0.0241691842900302,0.025948218709867632,0.220994475,0.617734535,13.51,9.59,-0.043723554,0,0
a258610,케일럼,IT하드웨어,kosdaq,0.992058356,1.268821138,-0.1321525885558583,-0.0139318885448916,0.0076119589138995275,0.625708885,0.61280377,-32.68,109.55,-0.136856369,0,0
a383930,디티앤씨알오,건강관리,kosdaq,1.445443298,1.366820461,-0.0773480662983425,0.0080482897384305,0.019846904675343446,0.345565749,0.607122336,16.34,39.32,0.005015045,1,0
a419530,SAMG엔터,"미디어, 교육",kosdaq,3.075376844,4.125610278,-0.1451048951048951,0.0448717948717948,0.08965194403129652,0.778645833,0.605630416,-0.31443471,62.84,0.047109208,1,0
a112040,위메이드,소프트웨어,kosdaq,2.676048555,3.246717364,-0.3253676470588235,-0.1313609467455621,0.0787606814672605,0.38358209,0.597927738,-37.05,167.59,-0.069708492,0,2
a144510,지씨셀,건강관리,kosdaq,2.543045624,1.059517426,-0.1183294663573085,0.0242587601078167,0.03341018152126578,0.40285205,0.597616269,4.76,23.96,0.018766756,1,0
a182360,큐브엔터,"미디어, 교육",kosdaq,2.495374599,7.756210526,-0.1349206349206349,0.0380952380952381,-0.050132167845004724,0.677329624,0.593591537,16.49,169.51,-0.082105263,0,0
a417500,제이아이테크,반도체,kosdaq,2.222450435,2.444089219,-0.7012903225806452,0.0288888888888888,0.0020422449327968453,2.331707317,0.589732041,25.55,37.09,-0.139405204,0,0
a299900,위지윅스튜디오,"미디어, 교육",kosdaq,2.731456951,2.809722222,-0.4108910891089108,0.0258620689655172,0.027951160651426516,0.548628429,0.589394203,-6.59,57.39,-0.027777778,0,0
a273640,와이엠텍,IT가전,kosdaq,4.659993915,3.86265625,-0.0730088495575221,0.0345679012345679,-0.014413772757294673,0.643333333,0.588475799,23.49,7.2,-0.064732143,0,0
a297890,HB솔루션,디스플레이,kosdaq,0.502344904,0.658220827,-0.592801693719125,0.162134944612286,-0.003944325707126145,3.008547009,0.587401052,35.32,50.03,-0.698063841,0,0
a047820,초록뱀미디어,"미디어, 교육",kosdaq,0.609083589,0.41,-0.3979933110367893,0.0,거래중지,0.291079812,0.583299222,-14.52,49.15,0.0,0,999
a214610,미코바이오메드,건강관리,kosdaq,5.62320245,5.108278302,-0.3216735253772291,-0.0060301507537688,-0.006723060430207516,-0.468646865,0.57766215,-111.2,226.04,0.166273585,1,0
a338100,NH프라임리츠,은행,kospi,7.610352941,0.0,-0.0269005847953216,-0.0071599045346062,0.10046727811806097,0.5,0.57715947,3.4,47.18,-0.014218009,0,0
a194370,제이에스코퍼레이션,"화장품, 의류",kospi,0.183123472,0.66146789,0.070343725019984,0.042834890965732,0.0325886387827311,-0.012056738,0.56766166,28.26,108.93,-0.055045872,0,0
a281740,레이크머티리얼즈,화학,kosdaq,9.81709477,14.99605911,0.2160990712074303,0.0508293204922418,-0.01745179251920561,0.605616606,0.55608545,37.46,146.03,-0.032512315,0,0
a203690,프로스테믹스,필수소비재,kosdaq,2.48508785,6.607058824,7.163265306122449,-0.0096286107290233,-0.0050261927262876035,-0.181538462,0.553129836,-46.81,423.87,-0.152941176,0,0
a363260,모비데이즈,"미디어, 교육",kosdaq,8.646981172,3.478541492,0.0081112398609501,0.039426523297491,0.015549726076471084,-0.139037433,0.552812935,-21.34,113.02,-0.270746018,0,0
a037230,한국팩키지,비철금속,kosdaq,0.318848414,1.0323,-0.0412371134020618,0.0426008968609865,0.016752834024489332,2.866548043,0.549585794,-14.64,176.7,-0.07,0,0
a377300,카카오페이,소프트웨어,kospi,13.92505278,3.987772021,-0.0251798561151079,0.0927419354838709,0.1339741444965052,0.137592673,0.546314901,3.08,74.59,0.123316062,1,0
a010600,웰바이오텍,운송,kospi,1.470830152,6.503309353,1.5,0.1215384615384615,-0.004163809166839263,0.569901316,0.539695167,-17.91,59.29,0.311151079,1,0
a001755,한양증권우,증권,kospi,5.56e-05,0.019733333,-0.0405186385737439,0.0,-0.00668112228428987,0.277956679,0.532472465,5.39,227.15,-0.013333333,0,0
a950220,네오이뮨텍,건강관리,kosdaq,-3.533407684,0.0,-0.3396825396825397,0.0221130221130221,0.04824512515509946,0.121387283,0.531566964,-44.34,14.7,-0.03030303,0,0
a355150,코스텍시스,반도체,kosdaq,4.417460213,1.815502392,0.1634980988593156,-0.0973451327433628,-0.008430268005742026,1.442307692,0.529414216,-11.07,274.34,-0.023923445,0,2
a396270,넥스트칩,반도체,kosdaq,19.39943429,6.245243902,0.3580365736284889,0.0770992366412213,-0.01516547908575227,-0.473469388,0.516337919,-75.66,12.35,0.012195122,1,0
a208640,썸에이지,소프트웨어,kosdaq,4.567080331,1.661674009,-0.293103448275862,-0.0786516853932584,0.011086897586065769,-0.654696133,0.514267161,-52.16,39.27,-0.0969163,0,2
a216080,제테마,건강관리,kosdaq,9.669350262,7.809461883,0.2230392156862745,0.054968287526427,-0.029131250867925708,0.385542169,0.512291102,2.61,230.75,0.118834081,1,0
a007340,DN오토모티브,자동차,kospi,0.299528854,0.928937876,0.2317708333333333,0.0511111111111111,0.03177211427516914,2.391061453,0.502914119,22.81,305.79,-0.052104208,0,0
a291810,핀텔,소프트웨어,kosdaq,8.634750982,3.510447761,0.05,0.0228310502283105,0.010156069917171683,0.073170732,0.501423151,-29.59,30.91,0.002985075,1,0
a011200,HMM,운송,kospi,0.47686009,0.430475138,-0.0985074626865671,0.0156950672645739,0.04846157922406722,0.347155668,0.499357147,64.98,25.55,0.001104972,1,0
a093520,매커스,반도체,kosdaq,1.083377529,1.566776316,0.2722820763956905,0.0392,-0.0008639629157690023,0.377398721,0.499323366,25.56,206.94,-0.050438596,0,0
a006040,동원산업,필수소비재,kospi,0.221497912,0.569210867,-0.1360691144708423,0.0050251256281407,-0.061505908839275425,0.18720242,0.49848114,8.53,142.78,0.034928849,1,1
a363250,진시스템,건강관리,kosdaq,45.71939919,4.79881295,0.35,0.0340425531914893,0.016833716887064167,-0.71969697,0.498314605,-22.72,17.3,-0.125899281,0,0
a347860,알체라,소프트웨어,kosdaq,29.06388007,9.300299003,0.3977591036414565,-0.0298120544394037,0.026604024026052664,0.11,0.498314605,-54.46,71.14,0.657807309,1,0
a290720,푸드나무,필수소비재,kosdaq,0.512179472,2.260700389,0.1096256684491978,0.031055900621118,0.030946397091551642,0.135983264,0.496562774,-6.45,121.28,-0.192607004,0,0
a023440,제이스코홀딩스,철강,kosdaq,1.446148722,1.590038314,-0.3074792243767313,0.0245901639344262,-0.023060790535126063,-0.004733728,0.496376083,-37.73,116.24,-0.042145594,0,0
a357230,에이치피오,필수소비재,kosdaq,0.925685558,1.250065359,0.1556728232189973,0.019790454016298,-0.033087283478403215,0.229611041,0.495499085,8.19,12.84,-0.045751634,0,1
a099430,바이오플러스,건강관리,kosdaq,7.754766451,3.881742857,0.2009493670886075,0.0298507462686567,0.0324516431321355,0.516042781,0.494094427,22.02,27.45,0.084285714,1,0
a337930,브랜드엑스코퍼레이션,"화장품, 의류",kosdaq,0.701737677,1.903868472,0.0450819672131147,0.0179640718562874,-0.0726274042169284,0.282097649,0.491545433,13.75,40.44,-0.013539652,0,1
a077360,덕산하이메탈,반도체,kosdaq,2.334110715,1.357515723,0.537521815008726,0.0730816077953715,-0.03243262650692207,0.850053937,0.490429558,2.19,19.54,-0.076519916,0,0
a335810,프리시젼바이오,건강관리,kosdaq,3.609001493,2.211511628,0.1560798548094374,-0.0478325859491778,0.057005409426043,0.289308176,0.489775143,-18.98,76.81,0.058139535,1,0
a276730,제주맥주,필수소비재,kosdaq,3.07467152,2.442887777,-0.2123076923076923,0.0174880763116057,0.019448103023926334,-0.166666667,0.486949185,-59.05,80.36,-0.085060758,0,0
a270660,에브리봇,"화장품, 의류",kosdaq,3.229555503,2.746538988,-0.1225,0.0285714285714285,0.04587195401131705,0.037181996,0.484523072,11.62,39.55,-0.039671683,0,0
a027410,BGF,화학,kospi,0.811942434,0.218519515,-0.1276595744680851,0.0165289256198347,-0.038956110215315434,1.896138482,0.482897532,1.5,11.6,-0.006729475,0,1
a094860,네오리진,소프트웨어,kosdaq,1.172681943,1.109877551,-0.2152380952380952,0.027431421446384,-0.017008060923740277,0.781553398,0.480911845,-5.99,24.12,-0.159183673,0,0
a357430,마스턴프리미어리츠,은행,kospi,7.007454546,0.0,-0.1212121212121212,-0.0169491525423728,-0.3608339983241565,0.304666456,0.479010496,3.4,47.18,-0.103554869,0,1
a131100,초록뱀이앤엠,"미디어, 교육",kosdaq,0.788003742,0.707221007,-0.3210084033613445,-0.0288461538461538,0.005491984881654343,0.224872232,0.477320335,-3.03,85.49,-0.115973742,0,0
a087010,펩트론,건강관리,kosdaq,92.4652031,10.10321797,2.601108033240997,0.1378555798687089,0.011916689860364777,-0.121212121,0.477015874,-26.11,28.56,0.578627808,1,0
a254490,미래반도체,반도체,kosdaq,0.682275536,5.136713996,0.2440191387559808,0.0677618069815195,0.009249765463196242,0.677439024,0.47400563,32.13,110.61,0.054766734,1,0
a001390,KG케미칼,철강,kospi,0.095065253,0.788249194,0.1199011124845488,0.072189349112426,0.03903785241716263,0.368955372,0.472760146,47.97,115.43,-0.026852846,0,0
a023590,다우기술,증권,kospi,0.088363454,0.334956722,-0.0452631578947368,0.0139742873113471,-0.01864452091810619,0.513159192,0.469625961,17.36,849.42,0.046739758,1,0
a287410,제이시스메디칼,건강관리,kosdaq,7.356757398,10.06747412,0.2746878547105562,0.014453477868112,0.014804415053271926,0.434194342,0.468757996,42.89,47.73,0.16252588,1,0
a382480,지아이텍,IT가전,kosdaq,4.914673164,3.462536688,0.0715059588299024,0.0291363163371488,-0.0030209225172367488,1.030769231,0.468684092,11.99,38.38,0.036687631,1,0
a230360,에코마케팅,"미디어, 교육",kosdaq,0.963334196,1.78,-0.0608228980322003,0.0204081632653061,-0.03189774931024332,0.535916413,0.46852427,21.94,45.01,0.0,0,1
a950160,코오롱티슈진,건강관리,kosdaq,67.8839727,0.0,-0.1847426470588235,0.0337995337995338,-0.001713769418287344,1.375,0.468478019,-17.11,20.11,-0.046236559,0,0
a310200,애니플러스,"미디어, 교육",kosdaq,2.827082523,1.988962264,-0.1068796068796068,0.0370898716119828,-0.08632142101214436,0.185714286,0.467076531,6.71,75.77,-0.142688679,0,1
a090710,휴림로봇,기계,kosdaq,4.963436469,4.863957159,-0.1585792896448224,-0.0788608981380065,0.013156815309932743,1.032967033,0.466425841,-25.8,41.42,-0.051860203,0,2
a018000,유니슨,에너지,kosdaq,0.878018828,3.12512381,0.0750938673341677,0.0,0.062254495607377294,0.597862391,0.466132204,-18.11,289.85,-0.181904762,0,0
a012630,HDC,건설,kospi,0.069986237,0.1347557,-0.1085972850678733,0.0,-0.2961113277599236,0.055506737,0.461305575,-0.21,139.87,-0.037459283,0,1
